Name,Year,Team,Split_position,final_position,final_position_spec,final_hier_num,TotalYearsInNFL,Past5yrsWinningPerc_best,Past5yrsWinningPerc_avg,HC,Coord,cumul_emb0,cumul_emb1,cumul_emb2,cumul_emb3,cumul_emb4,cumul_emb5,cumul_emb6,cumul_emb7,cumul_emb8,cumul_emb9,cumul_emb10,cumul_emb11,cumul_emb12,cumul_emb13,cumul_emb14,cumul_emb15,no_node_emb
Keith Rowen,2005,Arizona Cardinals (NFL),offensive coordinator,OC,OC,2,21,0.812,0.583,0,1,0.3279562592506409,-0.010613249614834784,0.11031648516654967,0.03668159618973732,0.5379929542541504,-0.1164429411292076,0.14878733456134796,-0.02101990580558777,-0.1948390156030655,1.0342252254486084,-0.6110818386077881,-0.09516825526952744,0.18639196455478668,-0.3276728093624115,-0.11867732554674147,0.13406571745872498,0
Everett Lindsay,2005,Arizona Cardinals (NFL),offensive line,O,OL,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Mike Kruczek,2005,Arizona Cardinals (NFL),quarterbacks,O,QB,3,1,0.375,0.375,0,0,0.6828646063804626,0.7691553831100464,1.1806821823120115,0.9109774231910706,-0.6726896166801453,-0.2967481911182404,-0.5853937268257141,0.7460256814956665,0.7084765434265137,0.8223515152931213,0.11007963120937347,-0.09459196031093596,-0.5719852447509766,-0.663710355758667,-0.7340018153190613,-0.04101774469017983,0
Kirby Wilson,2005,Arizona Cardinals (NFL),running backs,O,RB,3,7,0.438,0.406,0,0,0.3004101812839508,-0.01759422942996025,0.3375161290168762,0.5568040609359741,-0.06062377616763115,-0.14871813356876373,-0.6659003496170044,0.4202173054218292,0.9561134576797484,0.5947165489196777,-0.009818993508815764,-0.17118901014328006,-0.2941087186336517,-0.3006996214389801,0.3663097023963928,-0.38575124740600586,0
Carl Hargrave,2005,Arizona Cardinals (NFL),tight ends,O,TE,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Mike Wilson,2005,Arizona Cardinals (NFL),wide receivers,O,WR,3,3,0.375,0.375,0,0,0.4152817130088806,0.6405492424964905,1.1023346185684204,0.9895601272583008,-0.6194363236427307,-0.2110939919948578,-0.723382294178009,0.5905082821846008,0.3178921639919281,0.86240154504776,0.4740643799304962,-0.3140517473220825,-0.4824106395244598,-1.2020988464355469,-0.7912400960922241,0.04459725320339203,0
Frank Bush,2006,Arizona Cardinals (NFL),linebackers,D,LB,3,11,0.625,0.469,0,0,-0.0951894074678421,0.25710293650627136,0.3694351315498352,0.17987850308418274,-0.3756350874900818,-0.8155527710914612,-0.2284356951713562,0.3323565721511841,0.09106465429067613,0.3305817544460297,-0.23028092086315155,0.2977553904056549,-0.2550692558288574,-1.411449909210205,-0.7197099924087524,-0.07833773642778398,0
Richard Solomon,2006,Arizona Cardinals (NFL),defensive backs,D,Sec,3,0,0.375,0.344,0,0,0.37674641609191895,0.972578227519989,0.4116733968257904,0.8495233654975891,-0.34348395466804504,-0.2352142781019211,0.3617458939552307,0.7305210828781128,0.7034677267074585,0.7520312070846558,-0.6304020881652832,-0.13500390946865082,-0.5383746623992921,-1.3662104606628418,-0.7251184582710266,-0.020064786076545715,0
Clancy Pendergast,2006,Arizona Cardinals (NFL),defensive coordinator,DC,DC,2,10,0.375,0.328,0,1,0.3343531191349029,0.5677773952484131,1.1861542463302612,0.3252660036087036,-0.673724353313446,0.01847419515252113,0.045171443372964866,0.7666011452674866,0.4459294080734253,0.4620968103408814,0.0703703761100769,0.017353395000100136,0.2085464298725128,-0.639220654964447,-0.2533491551876068,-0.5902324914932251,0
Larry Brooks,2006,Arizona Cardinals (NFL),defensive line,D,DL,3,11,0.438,0.391,0,0,0.8458888530731201,-1.0342527627944946,-0.1808829754590988,1.0138278007507324,0.1843026429414749,-0.5462740659713745,0.030188659206032756,0.250969260931015,0.7369434833526611,0.38249319791793823,-0.2719794809818268,-0.7987688779830933,-0.16200058162212372,0.10726374387741087,-0.44315847754478455,-0.6921228766441345,0
Dennis Green,2006,Arizona Cardinals (NFL),head coach,HC,HC,1,16,0.375,0.333,1,0,-0.2938483953475952,0.20060238242149356,0.26799100637435913,0.4243836998939514,-0.04464470595121384,-0.21202991902828214,0.290385365486145,0.3440420925617218,0.4878815412521362,0.704203188419342,-0.8307728171348572,-0.12144992500543594,-0.20184113085269928,-0.9673115015029908,-0.64205002784729,-0.30868473649024963,0
Keith Rowen,2006,Arizona Cardinals (NFL),offensive coordinator,OC,OC,2,22,0.812,0.516,0,1,0.2730342745780945,0.2909108102321625,0.08678695559501648,0.1340993195772171,0.3540154695510864,-0.17810246348381042,0.3054261803627014,0.13193835318088531,0.04937243461608887,0.8739117980003357,-0.6564784646034241,0.13663506507873535,0.021347278729081157,-0.5652067065238953,-0.2679342031478882,0.23960885405540466,0
Steve Loney,2006,Arizona Cardinals (NFL),offensive line,O,OL,3,4,0.562,0.512,0,0,0.06684776395559311,0.07524245977401732,-0.10675115883350372,0.18569087982177732,0.023829156532883644,0.913126528263092,-0.4081704020500183,0.6244835257530212,0.3787491619586945,0.11225452274084093,-0.34790849685668945,-0.5250008106231691,-0.15121245384216309,-1.3902519941329956,-0.9553893804550172,-0.9540133476257324,0
Mike Kruczek,2006,Arizona Cardinals (NFL),quarterbacks,O,QB,3,2,0.375,0.344,0,0,0.27200183272361755,0.9756786823272704,0.5939412117004395,0.7493215799331665,-0.37239545583724976,-0.2539113759994507,0.34046465158462524,0.8618605136871338,0.7234830856323242,0.7680137753486633,-0.5564962029457092,-0.12459799647331238,-0.5205144286155701,-1.3971421718597412,-0.6411951780319214,-0.14628612995147705,0
Kirby Wilson,2006,Arizona Cardinals (NFL),running backs,O,RB,3,8,0.438,0.375,0,0,0.2713745832443237,0.36748453974723816,0.2012629956007004,0.7005624771118164,-0.1308533102273941,-0.11472906917333606,-0.4862923324108124,0.4976409375667572,0.7134989500045776,0.5140287280082703,-0.4482603669166565,-0.15552234649658206,-0.2855936288833618,-0.8596330285072327,0.3553706407546997,-0.1465030461549759,0
Carl Hargrave,2006,Arizona Cardinals (NFL),tight ends,O,TE,3,0,0.312,0.312,0,0,0.347432017326355,0.9420359134674072,0.9186561107635498,0.9604837894439696,-0.6524799466133118,-0.3004639446735382,0.7279926538467407,0.7901381254196167,0.3651857376098633,1.0960627794265747,-0.6494565010070801,-0.11711597442626953,-0.3877726793289185,-1.6800107955932615,-0.6011767387390137,0.02497089095413685,0
Mike Wilson,2006,Arizona Cardinals (NFL),wide receivers,O,WR,3,4,0.375,0.344,0,0,0.26003319025039673,0.8746305108070374,0.5856091976165771,0.8117428421974182,-0.3610360622406006,-0.09633035212755203,0.2779393196105957,1.0151448249816897,0.4269818961620331,0.6767316460609436,-0.5802338719367981,-0.3062267303466797,-0.608078122138977,-1.5291593074798584,-0.5105813145637512,0.09826052188873292,0
Russ Grimm,2007,Arizona Cardinals (NFL),offensive line,O,OL,3,15,0.938,0.604,0,0,0.09267746657133102,0.13243886828422546,1.0188882350921629,0.10890178382396698,0.9788104295730592,0.19875143468379972,-0.2381937503814697,0.24155350029468536,0.03986953571438789,0.13382792472839355,-0.3101150393486023,0.6394696235656738,0.061040502041578286,-0.28879401087760925,0.3066317141056061,0.1867327243089676,0
Teryl Austin,2007,Arizona Cardinals (NFL),defensive backs,D,Sec,3,4,0.812,0.64,0,0,0.3978884220123291,-0.9766072034835817,-0.14742134511470795,0.695595383644104,0.4062087833881378,-1.081576585769653,0.3452155888080597,-0.9173988699913024,0.4577344357967377,1.0395084619522097,-1.2131047248840332,0.16797509789466858,0.004719541873782872,0.1666792631149292,-0.6085300445556641,-0.6451969146728516,0
Clancy Pendergast,2007,Arizona Cardinals (NFL),defensive coordinator,DC,DC,2,11,0.375,0.325,0,1,-0.163127139210701,0.3080022633075714,1.0729236602783203,0.4900352656841278,-0.7244290113449097,-0.1985180377960205,-0.11273421347141264,0.4605669677257538,0.06812673807144165,0.25134485960006714,-0.2719258368015289,0.2697559893131256,0.12970596551895142,-1.0220214128494265,-0.2731495499610901,-1.0322426557540894,0
Ron Aiken,2007,Arizona Cardinals (NFL),defensive line,D,DL,3,0,0.0,0.0,0,0,2.158786535263061,-0.23329663276672366,1.202768325805664,-0.6874423027038574,-0.7547445893287659,-0.9384422898292542,1.0006729364395142,0.32440465688705444,0.2819294631481171,-1.0103904008865356,-0.655465841293335,-0.6382335424423218,-0.3940175771713257,-0.3130403459072113,-0.2978958189487457,1.0095164775848389,0
Ken Whisenhunt,2007,Arizona Cardinals (NFL),head coach,HC,HC,1,10,0.938,0.625,1,0,0.40230047702789307,0.8572001457214355,0.7044503688812256,-0.280358225107193,1.0433483123779297,0.17108182609081268,-0.9086508750915528,-0.3617394268512726,0.43044951558113104,-0.4477466642856598,-0.07491814345121384,0.7693397998809814,0.1554809957742691,0.059848643839359277,0.009570823982357979,0.21989192068576813,0
Billy Davis,2007,Arizona Cardinals (NFL),linebackers,D,LB,3,15,0.562,0.387,0,0,0.21060866117477414,-0.555892825126648,0.2932661175727844,-0.4164732098579407,1.022164821624756,-0.0491003692150116,-0.26314735412597656,-0.08121410757303238,-0.10081329196691513,-0.1747903674840927,-0.19501380622386927,-0.15151429176330564,-0.6199396848678589,-0.6136708259582521,0.05111793428659439,0.3800717890262604,0
Todd Haley,2007,Arizona Cardinals (NFL),offensive coordinator,OC,OC,2,12,0.562,0.458,0,1,0.986655592918396,-0.4989859759807586,0.459764838218689,0.16644904017448425,-0.12180424481630325,-0.043647214770317085,-0.17034754157066345,0.07314299792051315,-0.4299336373806,-0.6041877865791321,-0.2172013372182846,-0.10450607538223268,-0.5523814558982849,-0.4376186430454254,0.3622679114341736,-0.8495727181434631,0
Jeff Rutledge,2007,Arizona Cardinals (NFL),quarterbacks,O,QB,3,0,0.0,0.0,0,0,2.6629164218902592,-0.7450987100601196,2.0983531475067143,-1.0815722942352295,-0.33371561765670776,-1.2942354679107666,-0.04145607352256775,0.21733008325099945,0.5989143252372742,-1.3803739547729492,0.1304014027118683,-0.7478405833244324,-0.4520211815834045,-0.27679651975631714,-0.9972339868545532,1.7633461952209473,0
Kirby Wilson,2007,Arizona Cardinals (NFL),running backs,O,RB,3,9,0.438,0.359,0,0,0.08079937100410461,0.4099755585193634,0.3235331177711487,0.9168626070022584,-0.31281474232673645,-0.4191476404666901,-0.044486165046691895,0.006210141349583864,0.7162576913833618,0.05224083364009857,-0.6820430159568787,-0.06664594262838364,-0.01328261196613312,-0.7712897062301636,0.29180869460105896,-0.22617734968662265,0
Maurice Carthon,2007,Arizona Cardinals (NFL),running backs,O,RB,3,13,0.625,0.375,0,0,0.7305297255516052,-0.20822402834892276,0.3437144458293915,0.00505804130807519,0.529666006565094,-0.11640269309282306,0.10063490271568297,-0.2108772099018097,-0.277534693479538,-0.5456673502922058,-0.05719099193811416,0.18570449948310846,-0.2031087875366211,-0.1726255565881729,0.43564242124557495,-1.1362935304641724,0
Freddie Kitchens,2007,Arizona Cardinals (NFL),tight ends,O,TE,3,1,0.562,0.562,0,0,1.3148584365844729,-0.4618592858314514,0.8732850551605225,-0.6032218337059021,-0.2754918932914734,-0.4142254590988159,-0.6039181351661682,-0.2411883473396301,-0.5566725730895996,-0.8787870407104492,0.483361542224884,0.8934909105300903,-0.3544490933418274,-0.7014474868774414,0.5382490754127502,-1.4885178804397583,0
Mike Miller,2007,Arizona Cardinals (NFL),wide receivers,O,WR,3,7,0.562,0.479,0,0,0.6049790978431702,0.3816284835338593,1.1738150119781494,-0.23074230551719666,0.6135041117668152,0.7964265942573547,-0.951116144657135,0.4555854499340058,-0.41356024146080017,-0.6405016183853149,-0.7991752624511719,-0.5531886219978333,-0.3569797277450561,-0.2854188978672028,-1.0954709053039549,0.3468652069568634,0
Russ Grimm,2008,Arizona Cardinals (NFL),offensive line,O,OL,3,16,0.938,0.572,0,0,0.1773058921098709,0.10921329259872437,0.10017719119787216,0.4220471382141113,0.971817672252655,0.334750235080719,0.013334697112441065,0.8436509966850281,-0.4937803745269776,0.30892351269721985,-0.5247847437858582,0.4934428632259369,-0.3214513063430786,-0.23488204181194305,0.5063205957412721,-0.424903005361557,0
Teryl Austin,2008,Arizona Cardinals (NFL),defensive backs,D,Sec,3,5,0.812,0.612,0,0,0.6432180404663086,-0.38910338282585133,-0.4371833503246307,1.1269614696502686,0.8220857381820679,-0.7986608743667603,0.4225728511810303,0.5576655864715576,-0.22544407844543454,0.438416063785553,-0.9827791452407836,0.1409146636724472,-0.7932840585708618,0.44494104385375977,0.0016663605347275734,-0.8644166588783264,0
