Name,Year,Team,Split_position,final_position,final_position_spec,final_hier_num,TotalYearsInNFL,Past5yrsWinningPerc_best,Past5yrsWinningPerc_avg,HC,Coord,cumul_emb0,cumul_emb1,cumul_emb2,cumul_emb3,cumul_emb4,cumul_emb5,cumul_emb6,cumul_emb7,cumul_emb8,cumul_emb9,cumul_emb10,cumul_emb11,cumul_emb12,cumul_emb13,cumul_emb14,cumul_emb15,no_node_emb
Tyke Tolbert,2003,Arizona Cardinals (NFL),wide receivers,O,WR,3,0,0.0,0.0,0,0,0.9565958976745604,0.09365084767341614,-3.5612006187438965,1.790546178817749,-0.3941236436367035,1.8830627202987669,0.9111992716789246,4.301362037658691,-1.4048339128494265,0.940113127231598,1.7921123504638672,0.2494013756513596,0.905389964580536,-1.8609076738357544,-0.3439825177192688,3.6880159378051762,0
Richard Solomon,2004,Arizona Cardinals (NFL),defensive backs,D,Sec,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Clancy Pendergast,2004,Arizona Cardinals (NFL),defensive coordinator,DC,DC,2,8,0.312,0.312,0,1,0.3772478997707367,-0.2408585250377655,-1.0533595085144043,0.1684478521347046,-0.5310220718383789,-0.4229947030544281,-0.3622419238090515,1.2679471969604492,0.3197655975818634,0.16295835375785828,-0.09246359020471573,-0.3694495260715485,-0.57422935962677,0.8521441817283629,0.5015298128128052,-0.4776464998722077,0
Don Pollard,2004,Arizona Cardinals (NFL),defensive line,D,DL,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Dennis Green,2004,Arizona Cardinals (NFL),head coach,HC,HC,1,14,0.688,0.542,1,0,0.05147407203912735,-0.14678847789764404,0.5333723425865173,-0.16829848289489746,-0.06928188353776933,0.6855718493461609,-0.2068561166524887,0.9692406654357909,0.3761973977088928,-0.14387138187885284,-0.3083687722682953,0.16068294644355774,-0.032162100076675415,0.5967440605163574,-0.0773487463593483,0.7195528149604797,0
Frank Bush,2004,Arizona Cardinals (NFL),linebackers,D,LB,3,9,0.625,0.594,0,0,0.6565303206443787,0.16475164890289307,-0.2841383218765259,0.5267322063446045,0.4606093168258667,1.579782485961914,0.3914676010608673,0.4199471175670624,0.2180544435977936,-1.2955724000930786,0.5774266719818115,0.061291486024856574,0.6039482355117798,-0.12893134355545044,0.3445440530776977,0.19787192344665527,0
Alex Wood,2004,Arizona Cardinals (NFL),offensive coordinator,OC,OC,2,5,0.5,0.438,0,1,-0.1534433513879776,-0.5041604042053223,0.2471228837966919,-0.08642091602087021,-0.5815643668174744,0.20805542171001434,0.5206970572471619,1.4623953104019165,-0.3312138617038727,0.16772982478141785,0.18884071707725525,0.3790770173072815,0.1843862235546112,0.5482455492019653,-0.353179395198822,0.5185890793800354,0
Bob Wylie,2004,Arizona Cardinals (NFL),offensive line,O,OL,3,13,0.438,0.344,0,0,-0.015128319151699543,-0.13735507428646088,-0.4703622460365296,0.6809150576591492,-0.1514003872871399,0.3270977437496185,-0.40367937088012695,-0.016634579747915268,-0.5894762277603149,-0.03566645830869675,0.4032391011714935,0.10903067141771317,-0.14152169227600098,0.7344921231269836,0.4746024310588837,0.9378708004951476,0
Mike Kruczek,2004,Arizona Cardinals (NFL),quarterbacks,O,QB,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Kirby Wilson,2004,Arizona Cardinals (NFL),running backs,O,RB,3,6,0.438,0.438,0,0,-0.3209215402603149,0.10245320200920104,-0.4738258421421051,0.07123493403196335,-0.3250986337661743,0.37992602586746216,0.02308344654738903,-0.07372254878282547,-0.052527930587530136,-0.6979224681854248,-0.1699998676776886,-0.11116230487823486,-0.34731170535087585,1.1226133108139038,0.08098040521144867,0.009875462390482427,0
Mike Wilson,2004,Arizona Cardinals (NFL),tight ends,O,TE,3,2,0.0,0.0,0,0,-0.10639294981956482,-0.13765785098075867,-0.046115536242723465,2.1176135540008545,1.8755098581314087,0.12073708325624465,0.7211482524871826,0.5916287899017334,0.9741202592849731,0.12381117045879365,-1.5820142030715942,0.9586051106452942,0.30754542350769043,0.4245221018791199,0.30663371086120605,1.485509753227234,0
Robert Ford,2004,Arizona Cardinals (NFL),wide receivers,O,WR,3,13,0.625,0.594,0,0,0.6054850816726685,0.713367760181427,-0.91923850774765,0.061922986060380936,-0.3553183972835541,0.02364237979054451,-0.18907518684864044,0.5667856335639954,-0.3365830183029175,-0.2799057364463806,-0.4505378901958466,-1.2195398807525637,-0.11587221920490265,-0.1922617256641388,0.5421558618545532,-0.3337855935096741,0
Richard Solomon,2005,Arizona Cardinals (NFL),defensive backs,D,Sec,3,0,0.375,0.375,0,0,0.16792117059230804,-0.91086083650589,-0.4697990119457245,-0.8865850567817688,-0.04063723236322403,1.3162275552749634,-0.918567717075348,1.2256689071655271,-0.21160465478897092,-0.026722369715571404,0.3270004391670227,-0.477597177028656,-0.7576020359992981,0.719791054725647,0.14885757863521576,0.29489758610725403,0
Clancy Pendergast,2005,Arizona Cardinals (NFL),defensive coordinator,DC,DC,2,9,0.375,0.333,0,1,0.5240041613578796,-0.26261407136917114,-0.8574726581573486,-0.2831673324108124,-0.25972825288772583,0.2356702834367752,-0.7565863728523254,1.1704832315444946,-0.480821967124939,0.5077121257781982,0.2415444999933243,-0.18831858038902285,-0.9707387685775756,0.7137378454208374,0.2439208030700684,-0.10409455001354218,0
Don Pollard,2005,Arizona Cardinals (NFL),defensive line,D,DL,3,0,0.375,0.375,0,0,0.13185319304466248,-0.8992911577224731,-0.6355740427970886,-0.8370781540870667,-0.08309172093868256,1.389122724533081,-1.0120730400085451,1.1249154806137085,-0.1208423227071762,0.06747162342071532,0.189304381608963,-0.3305293619632721,-0.7534434795379639,0.6750602126121521,0.1054673194885254,0.4310088455677033,0
Dennis Green,2005,Arizona Cardinals (NFL),head coach,HC,HC,1,15,0.688,0.458,1,0,0.11363564431667328,-0.21943749487400052,0.13096371293067932,-0.7169941067695618,-0.1949362605810165,0.8799785375595093,-0.7059589624404907,0.823330283164978,-0.04159730300307274,0.06676209717988968,-0.21520592272281647,0.02089756168425083,-0.079167440533638,0.564300537109375,-0.2868335545063019,0.7649837732315063,0
Frank Bush,2005,Arizona Cardinals (NFL),linebackers,D,LB,3,10,0.625,0.521,0,0,0.9021229743957521,-0.2626398801803589,-0.06390745937824249,-0.7098985910415649,-0.030507750809192657,1.5017985105514526,-0.4384116232395172,0.801385223865509,0.1506325602531433,-0.5206756591796875,0.6270214915275574,-0.22801809012889865,-0.30770164728164673,0.5765272974967957,-0.4118101298809052,-0.1760355830192566,0
Keith Rowen,2005,Arizona Cardinals (NFL),offensive coordinator,OC,OC,2,21,0.812,0.583,0,1,-0.14414036273956302,-0.004977475851774216,-0.06954967230558395,-0.16590985655784607,0.11185117065906523,0.37177252769470215,-0.09401694685220717,0.3836857080459595,0.6241089105606079,-0.16731448471546173,-0.459019273519516,0.2480252236127853,0.8763960003852844,0.4275244176387787,-0.6266881823539734,0.3041077852249145,0
Everett Lindsay,2005,Arizona Cardinals (NFL),offensive line,O,OL,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Mike Kruczek,2005,Arizona Cardinals (NFL),quarterbacks,O,QB,3,1,0.375,0.375,0,0,0.20849056541919708,-1.073980689048767,-0.685042679309845,-0.8886914849281311,-0.061442460864782326,1.3375622034072876,-1.0533422231674194,1.0736830234527588,-0.343826562166214,-0.04907501861453056,0.2035914957523346,-0.4458195865154265,-0.7073903679847717,0.7368314266204834,0.015250629745423794,0.3164463937282562,0
Kirby Wilson,2005,Arizona Cardinals (NFL),running backs,O,RB,3,7,0.438,0.406,0,0,0.023831335827708244,-0.29770514369010925,-0.4538667500019074,-0.30060040950775146,-0.4783980846405029,0.5641124248504639,-0.2129795253276825,0.0561940036714077,0.03373987600207329,-0.015272830612957478,0.013558708131313324,0.16536276042461395,-0.29251715540885925,1.1550226211547852,0.03617771342396736,0.1687963455915451,0
Carl Hargrave,2005,Arizona Cardinals (NFL),tight ends,O,TE,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Mike Wilson,2005,Arizona Cardinals (NFL),wide receivers,O,WR,3,3,0.375,0.375,0,0,-0.015183347277343271,-0.7503049373626709,-0.34790346026420593,-0.6226481795310974,0.21011126041412356,1.1577190160751345,-0.9039759635925292,1.2350023984909058,-0.06500031054019928,0.14859098196029666,-0.014210317283868791,-0.11606567353010178,-0.8859115242958069,0.5889720320701599,-0.052965451031923294,0.43589431047439575,0
Frank Bush,2006,Arizona Cardinals (NFL),linebackers,D,LB,3,11,0.625,0.469,0,0,0.8052081465721129,-0.08398931473493576,0.3999180197715759,-0.5184481739997864,0.1406124085187912,1.427802562713623,-0.4074284136295319,0.4182352423667908,-0.1585693508386612,-0.8020142316818237,0.1603439897298813,0.29111671447753906,-0.4185207188129425,0.8962827324867249,-0.15183836221694946,-0.023143302649259567,0
Richard Solomon,2006,Arizona Cardinals (NFL),defensive backs,D,Sec,3,0,0.375,0.344,0,0,0.383571207523346,-0.8365477323532104,0.2429429888725281,-0.2177734971046448,-0.2821521461009979,1.6226345300674438,-0.7211228609085083,1.160807967185974,0.1165771335363388,-0.11252915114164352,0.015978394076228142,0.3126012980937958,-0.8628283143043518,1.238680720329285,-0.3832309246063232,0.3301471173763275,0
Clancy Pendergast,2006,Arizona Cardinals (NFL),defensive coordinator,DC,DC,2,10,0.375,0.328,0,1,0.6356611251831055,-0.2433321177959442,-0.2407235652208328,-0.4466276168823242,-0.2378951460123062,0.5767656564712524,-0.6081750988960266,1.1814706325531006,-0.3583986759185791,0.15161868929862976,0.16610343754291534,0.2960520386695862,-0.8913478255271912,0.8458573222160339,0.4544594585895538,-0.35445427894592285,0
Larry Brooks,2006,Arizona Cardinals (NFL),defensive line,D,DL,3,11,0.438,0.391,0,0,0.477605938911438,-0.3758271038532257,-0.3624315559864044,-0.2455328553915024,0.605061411857605,0.3840817511081696,-0.14647801220417025,-0.171892911195755,0.24588891863822934,1.0506900548934937,0.4797259271144867,-0.3738599717617035,0.4036621451377869,0.9504691958427428,0.16359472274780273,1.317304015159607,0
Dennis Green,2006,Arizona Cardinals (NFL),head coach,HC,HC,1,16,0.375,0.333,1,0,0.23705391585826874,-0.13892242312431335,0.18805983662605288,-0.4468512237071991,0.17135687172412872,1.1841740608215332,-0.63848477602005,0.9036217331886292,0.04191939905285835,0.054327812045812614,-0.3826540410518646,-0.06865470111370088,-0.4699181318283081,0.7831286787986755,-0.41272419691085815,0.21543465554714206,0
Keith Rowen,2006,Arizona Cardinals (NFL),offensive coordinator,OC,OC,2,22,0.812,0.516,0,1,-0.1887286752462387,-0.01534666772931814,0.2105371206998825,-0.1748148947954178,0.31911852955818176,0.5599616765975952,-0.4419098198413849,0.5005694031715393,0.2339010238647461,-0.0817367359995842,-0.2332160919904709,-0.19251735508441925,0.188565731048584,1.0186917781829834,-0.7086535692214966,-0.28086864948272705,0
Steve Loney,2006,Arizona Cardinals (NFL),offensive line,O,OL,3,4,0.562,0.512,0,0,0.1307503879070282,-0.13812193274497986,0.30873650312423706,-1.2364233732223509,0.05431060120463371,0.2877780795097351,-0.5522541999816895,0.62154221534729,-0.3743128180503845,-0.399376779794693,-0.5109982490539551,0.8501746654510498,0.08428448438644409,0.41963282227516174,-0.046177126467227936,0.9337266683578492,0
Mike Kruczek,2006,Arizona Cardinals (NFL),quarterbacks,O,QB,3,2,0.375,0.344,0,0,0.19462686777114868,-0.7575966715812683,0.3352052867412567,-0.2517750859260559,-0.2461525350809097,1.7941744327545166,-0.7346349358558655,1.2230777740478516,0.10861316323280333,-0.19490356743335724,0.1633850336074829,0.30568772554397583,-0.9324907660484314,1.392118215560913,-0.3131873905658722,0.4168111383914948,0
Kirby Wilson,2006,Arizona Cardinals (NFL),running backs,O,RB,3,8,0.438,0.375,0,0,0.0011167216580361128,-0.3665578961372376,-0.17358846962451935,-0.4304380118846893,-0.5022746324539185,1.0566231012344358,-0.09079355746507643,-0.1576908677816391,-0.14741481840610504,-0.08657828718423842,0.21323512494564054,0.13313136994838715,-0.4030880630016327,0.9969823360443116,0.16116128861904144,0.014238185249269009,0
Carl Hargrave,2006,Arizona Cardinals (NFL),tight ends,O,TE,3,0,0.312,0.312,0,0,0.4761406779289246,-0.7374991178512573,0.3997574746608734,-0.2765439450740814,-0.2201777547597885,2.026447057723999,-0.8312686681747437,1.1723294258117676,0.4876151382923126,-0.2106407731771469,-0.08930560946464539,0.3524594604969025,-0.7806989550590515,1.7453821897506714,-0.564586341381073,0.1529701203107834,0
Mike Wilson,2006,Arizona Cardinals (NFL),wide receivers,O,WR,3,4,0.375,0.344,0,0,0.4632298648357392,-0.7712629437446594,0.176726296544075,-0.13361875712871552,-0.27962663769721985,1.6117453575134275,-0.6224076151847839,1.0791690349578855,0.18584851920604706,-0.12889721989631653,-0.29976513981819153,0.6683845520019531,-0.831163227558136,1.1282062530517578,-0.5104784369468689,0.07434772700071335,0
Russ Grimm,2007,Arizona Cardinals (NFL),offensive line,O,OL,3,15,0.938,0.604,0,0,-0.018890270963311195,0.21391989290714264,-0.3832204639911652,-0.24936114251613614,-0.8055809736251831,0.698694109916687,0.23234955966472626,0.8048278093338013,0.006650744937360287,0.5269551873207092,0.04234597086906433,0.15304183959960938,0.5715404152870178,0.20433536171913147,-0.2566684186458588,-0.479409247636795,0
Teryl Austin,2007,Arizona Cardinals (NFL),defensive backs,D,Sec,3,4,0.812,0.64,0,0,1.1280887126922607,-0.45686075091362,0.789358377456665,0.02940298803150654,-0.43737655878067017,0.42434588074684143,0.3383264243602753,-0.06874120980501175,0.5939794778823853,-0.09200017154216766,0.8089234232902527,0.4459203779697418,0.781502902507782,1.4655855894088743,0.036655709147453315,1.6889494657516482,0
Clancy Pendergast,2007,Arizona Cardinals (NFL),defensive coordinator,DC,DC,2,11,0.375,0.325,0,1,0.4937582015991211,0.045733392238616936,-0.12111349403858185,-0.5360813736915588,0.02418201044201851,0.3262140452861786,-0.8036035895347595,1.212016224861145,-0.4789084494113922,0.4829419553279877,-0.2756890654563904,0.8339690566062927,-0.7652725577354431,0.2823313772678375,-0.08373648673295975,0.5436159968376161,0
Ron Aiken,2007,Arizona Cardinals (NFL),defensive line,D,DL,3,0,0.0,0.0,0,0,0.2341686189174652,-0.2670123279094696,-1.9843560457229612,-0.04303762689232826,-0.17658276855945587,-0.3042758107185364,0.6050573587417603,0.644038200378418,0.987157106399536,-0.09218484163284303,1.1320446729660034,-0.09030190855264664,-0.06636811047792435,-0.12488380819559095,-0.9156924486160278,0.2194494754076004,0
Ken Whisenhunt,2007,Arizona Cardinals (NFL),head coach,HC,HC,1,10,0.938,0.625,1,0,-0.20170743763446808,0.3285354077816009,-0.7537532448768616,-0.3783944547176361,-1.0265523195266724,0.4877813458442688,0.3980666399002075,0.5219116806983948,-0.6283939480781555,-0.22370558977127075,0.2656505107879639,0.1579546481370926,0.7612273693084717,-0.28901880979537964,0.14752283692359924,-0.3679880499839783,0
Billy Davis,2007,Arizona Cardinals (NFL),linebackers,D,LB,3,15,0.562,0.387,0,0,0.4457232356071472,-0.09168463200330734,-0.5569148063659668,-0.2606886923313141,0.20123229920864105,0.3559724986553192,0.916422724723816,-0.44242209196090704,0.17099134624004364,0.2355743944644928,0.13913677632808685,0.4708207547664642,0.5608484745025635,0.05839129909873009,-0.3861498236656189,-0.2856674790382385,0
Todd Haley,2007,Arizona Cardinals (NFL),offensive coordinator,OC,OC,2,12,0.562,0.458,0,1,0.16512340307235718,0.15999652445316315,-0.8679044842720032,0.017246289178729057,0.15221373736858368,-0.20587694644927976,0.051605530083179474,0.0938456803560257,-0.02025124803185463,1.4016444683074951,0.4683904945850372,0.7425016760826111,-0.3484366834163666,0.5066835284233093,0.18264402449131006,0.2360754758119583,0
Jeff Rutledge,2007,Arizona Cardinals (NFL),quarterbacks,O,QB,3,0,0.0,0.0,0,0,0.7312613725662231,-0.1923598200082779,-2.497579336166382,-0.15368254482746124,-0.639803409576416,-0.9374573230743408,-0.05692586675286292,0.5930865406990051,0.8930611610412598,-0.16235055029392242,1.915610432624817,-0.3801864683628082,0.10360664874315262,0.0389581210911274,-1.2946358919143677,0.847834050655365,0
Kirby Wilson,2007,Arizona Cardinals (NFL),running backs,O,RB,3,9,0.438,0.359,0,0,-0.07932967692613603,-0.07476523518562317,-0.03412802517414093,-0.7998650074005127,-0.4807994961738586,0.913962185382843,-0.27569887042045593,0.10674328356981276,-0.23588626086711886,0.2474966049194336,0.08158256113529205,0.2638590633869171,-0.8322840929031372,0.7030777931213379,-0.07515478134155272,0.4092270135879517,0
Maurice Carthon,2007,Arizona Cardinals (NFL),running backs,O,RB,3,13,0.625,0.375,0,0,0.4154214859008789,0.11184414476156236,-0.7775217890739441,0.35718688368797297,0.033753737807273865,0.0865493044257164,0.2508690655231476,0.3697759807109833,-0.17152512073516846,1.122029185295105,0.027023514732718468,0.572225034236908,0.1593477874994278,0.3112424910068512,0.8333048820495605,0.10336972028017044,0
Freddie Kitchens,2007,Arizona Cardinals (NFL),tight ends,O,TE,3,1,0.562,0.562,0,0,0.008731071837246418,0.185238778591156,-1.3806496858596802,-0.07881900668144226,0.1275528371334076,-1.121406078338623,0.24410083889961245,0.8897898197174072,-1.0088789463043213,1.4985413551330566,0.6047808527946472,1.206599235534668,-0.8767033815383911,0.5737637281417847,0.4379868805408478,-0.35863617062568665,0
Mike Miller,2007,Arizona Cardinals (NFL),wide receivers,O,WR,3,7,0.562,0.479,0,0,-0.529231071472168,0.8756747245788574,-0.983041524887085,0.4165289700031281,0.2800835967063904,0.4473013877868652,-0.022382711991667747,0.5323032736778259,-0.6133920550346375,0.2533808648586273,0.7826898097991943,1.090834379196167,0.9613064527511596,-0.5330840945243835,-0.5815664529800415,0.30978110432624817,0
Russ Grimm,2008,Arizona Cardinals (NFL),offensive line,O,OL,3,16,0.938,0.572,0,0,0.75715571641922,0.23062270879745486,-0.522842526435852,0.05971939116716385,-0.7011110186576843,0.6222729086875916,0.12632307410240173,0.5063352584838867,-0.05992690101265907,0.6647805571556091,0.722617506980896,-0.2494174242019653,0.6644423604011536,-0.03624134883284569,-0.3527582585811615,0.019776085391640663,0
Teryl Austin,2008,Arizona Cardinals (NFL),defensive backs,D,Sec,3,5,0.812,0.612,0,0,1.2195295095443726,0.0852690041065216,0.30929726362228394,0.2325057983398437,-0.3425107300281525,0.29421404004096985,0.5608412027359009,0.24698641896247864,0.35456085205078125,0.4927971065044403,0.9827520251274108,0.7662351131439209,0.3981148302555084,0.5814024209976196,0.5153099298477173,1.1479729413986206,0
